annee_diplome,discipline,academie,taux_insertion,taux_emploi_stable,salaire_median,taux_emploi_cadre,part_femmes,region,grand_domaine,indice_attractivite,qualite_emploi,parite,cluster
2020,"Lettres, langues, arts",Rennes,89.0,68.0,1770.0,53.0,71.0,Bretagne,"Arts, Lettres & Langues",43.83003324179795,Standard,Majorité Féminine,0
2020,"Ensemble sciences, technologies et santé",Orléans-Tours,98.0,66.0,2130.0,75.0,61.0,Centre-Val de Loire,Sciences & Tech,65.1105651105651,Élevée,Majorité Féminine,1
2020,Masters enseignement,Grenoble,97.0,87.0,1810.0,90.0,68.0,Auvergne-Rhône-Alpes,Enseignement,53.76210435033965,Excellente,Majorité Féminine,1
2020,"Ensemble formations juridiques, économiques et de gestion",Grenoble,92.0,72.0,2100.0,69.0,53.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",57.661511779158836,Élevée,Mixte,1
2020,"Ensemble formations juridiques, économiques et de gestion",Grenoble,95.0,82.0,2310.0,71.0,53.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",67.64272293684058,Élevée,Mixte,1
2020,Gestion,Grenoble,97.0,88.0,2500.0,79.0,52.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",75.90114178349474,Élevée,Mixte,1
2020,Information communication,Grenoble,88.0,45.0,1600.0,47.0,75.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",37.294406706171415,Standard,Majorité Féminine,1
2020,Masters enseignement,Lyon,97.0,76.0,1860.0,81.0,77.0,Auvergne-Rhône-Alpes,Enseignement,55.36638242520595,Élevée,Majorité Féminine,1
2020,Ensemble sciences humaines et sociales,Lyon,96.0,63.0,1750.0,50.0,64.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,50.75588957941899,Standard,Majorité Féminine,1
2020,Masters enseignement,Nantes,94.0,85.0,1950.0,74.0,76.0,Pays de la Loire,Enseignement,55.010839716722074,Élevée,Majorité Féminine,0
2020,"Ensemble formations juridiques, économiques et de gestion",Nantes,95.0,86.0,2240.0,69.0,55.0,Pays de la Loire,"Droit, Éco & Gestion",65.39673363202776,Élevée,Mixte,0
2020,Gestion,Orléans-Tours,90.0,94.0,2300.0,74.0,52.0,Centre-Val de Loire,"Droit, Éco & Gestion",61.91646191646192,Élevée,Mixte,1
2020,Informatique,Orléans-Tours,97.0,100.0,2310.0,97.0,5.0,Centre-Val de Loire,Sciences & Tech,69.80488509900275,Excellente,Majorité Masculine,1
2020,Économie,Nantes,89.0,70.0,1650.0,35.0,81.0,Pays de la Loire,Autres disciplines,39.9797658621188,Standard,Majorité Féminine,0
2020,Économie,Nantes,89.0,86.0,1900.0,61.0,81.0,Pays de la Loire,Autres disciplines,48.001156236450356,Standard,Majorité Féminine,0
2020,"Ensemble sciences, technologies et santé",Nantes,88.0,64.0,1750.0,69.0,50.0,Pays de la Loire,Sciences & Tech,42.10724093077034,Standard,Mixte,0
2020,"Ensemble formations juridiques, économiques et de gestion",Reims,94.0,76.0,2060.0,47.0,64.0,Grand Est,"Droit, Éco & Gestion",58.54025148142795,Standard,Majorité Féminine,1
2020,Psychologie,Reims,100.0,84.0,1940.0,95.0,93.0,Grand Est,Sciences Humaines & Sociales,61.1764705882353,Excellente,Majorité Féminine,1
2020,"Ensemble sciences, technologies et santé",Reims,90.0,72.0,2000.0,63.0,29.0,Grand Est,Sciences & Tech,52.29079346726405,Standard,Majorité Masculine,1
2020,"Ensemble sciences, technologies et santé",Reims,93.0,87.0,2250.0,70.0,29.0,Grand Est,Sciences & Tech,63.555427084838854,Élevée,Majorité Masculine,1
2020,"Ensemble formations juridiques, économiques et de gestion",Nancy-Metz,97.0,89.0,2530.0,74.0,57.0,Grand Est,"Droit, Éco & Gestion",76.86370862841451,Élevée,Mixte,1
2020,Gestion,Nancy-Metz,96.0,93.0,2600.0,76.0,54.0,Grand Est,"Droit, Éco & Gestion",78.02861685214626,Élevée,Mixte,1
2020,Ensemble sciences humaines et sociales,Nancy-Metz,89.0,57.0,1700.0,63.0,63.0,Grand Est,Sciences Humaines & Sociales,41.58404393698512,Standard,Majorité Féminine,1
2020,Autres sciences humaines et sociales,Nancy-Metz,92.0,66.0,1840.0,58.0,52.0,Grand Est,Sciences Humaines & Sociales,49.31926578985403,Standard,Mixte,1
2020,"Ensemble sciences, technologies et santé",Nancy-Metz,93.0,92.0,2420.0,80.0,30.0,Grand Est,Sciences & Tech,69.00997253938431,Excellente,Majorité Masculine,1
2020,Sciences de l'ingénieur,Nancy-Metz,95.0,95.0,2410.0,77.0,24.0,Grand Est,Sciences & Tech,70.8512790865732,Élevée,Majorité Masculine,1
2020,"Autres sciences, technologies et santé",Nancy-Metz,95.0,88.0,2330.0,71.0,18.0,Grand Est,Sciences & Tech,68.28443416678711,Élevée,Majorité Masculine,1
2020,"Ensemble formations juridiques, économiques et de gestion",Rennes,100.0,92.0,2220.0,62.0,62.0,Bretagne,"Droit, Éco & Gestion",70.16042780748664,Standard,Majorité Féminine,0
2020,Gestion,Rennes,100.0,93.0,2200.0,60.0,58.0,Bretagne,"Droit, Éco & Gestion",69.5187165775401,Standard,Mixte,0
2020,"Ensemble sciences, technologies et santé",Rennes,94.0,83.0,2200.0,68.0,23.0,Bretagne,Sciences & Tech,63.03223009105362,Élevée,Majorité Masculine,0
2020,Masters enseignement,Lille,98.0,83.0,1900.0,85.0,77.0,Hauts-de-France,Enseignement,57.73088596618008,Excellente,Majorité Féminine,1
2012,Gestion,Bordeaux,96.0,68.0,1640.0,32.0,63.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",47.22647781471311,Standard,Majorité Féminine,0
2012,Sciences fondamentales,Lyon,81.0,57.0,1710.0,60.0,55.0,Auvergne-Rhône-Alpes,Sciences & Tech,33.25625090330973,Standard,Mixte,1
2012,Droit,Lyon,89.0,43.0,1600.0,45.0,70.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",38.375487787252496,Standard,Majorité Féminine,1
2012,Gestion,Lyon,96.0,95.0,2190.0,53.0,59.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",64.87353663824253,Standard,Mixte,1
2012,Gestion,Lyon,98.0,75.0,2040.0,49.0,59.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",62.222864575805744,Standard,Mixte,1
2012,"Ensemble formations juridiques, économiques et de gestion",Nantes,92.0,82.0,1740.0,31.0,62.0,Pays de la Loire,"Droit, Éco & Gestion",46.11070964012141,Standard,Majorité Féminine,0
2012,Masters enseignement,Grenoble,98.0,84.0,1670.0,77.0,88.0,Auvergne-Rhône-Alpes,Enseignement,50.35120682179506,Élevée,Majorité Féminine,1
2012,Informatique,Grenoble,100.0,90.0,2130.0,97.0,7.0,Auvergne-Rhône-Alpes,Sciences & Tech,67.27272727272727,Excellente,Majorité Masculine,1
2012,Droit,Paris,95.0,75.0,2240.0,84.0,67.0,Île-de-France,"Droit, Éco & Gestion",65.39673363202776,Élevée,Majorité Féminine,2
2012,Économie,Paris,81.0,66.0,2190.0,91.0,45.0,Île-de-France,Autres disciplines,48.65732042202631,Élevée,Mixte,2
2012,"Autres formations juridiques, économiques et de gestion",Paris,83.0,46.0,1850.0,59.0,65.0,Île-de-France,"Droit, Éco & Gestion",39.91039167509756,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Paris,85.0,48.0,1760.0,61.0,71.0,Île-de-France,Sciences Humaines & Sociales,39.184853302500365,Standard,Majorité Féminine,2
2012,Autres sciences humaines et sociales,Paris,81.0,43.0,1750.0,61.0,70.0,Île-de-France,Sciences Humaines & Sociales,34.53967336320277,Standard,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Paris,97.0,90.0,2460.0,96.0,38.0,Île-de-France,Sciences & Tech,74.61771932360168,Excellente,Majorité Masculine,2
2012,"Lettres, langues, arts",Paris,85.0,76.0,1730.0,58.0,83.0,Île-de-France,"Arts, Lettres & Langues",38.22228645758058,Standard,Majorité Féminine,2
2012,Sciences fondamentales,Paris,84.0,80.0,2200.0,87.0,46.0,Île-de-France,Sciences & Tech,52.221419280242806,Excellente,Mixte,2
2012,"Ensemble sciences, technologies et santé",Paris,92.0,74.0,2220.0,84.0,46.0,Île-de-France,Sciences & Tech,61.51177915883799,Élevée,Mixte,2
2012,Masters enseignement,Normandie,96.0,85.0,1700.0,83.0,80.0,Normandie,Enseignement,49.15161150455268,Excellente,Majorité Féminine,1
2012,"Ensemble formations juridiques, économiques et de gestion",Normandie,93.0,76.0,1910.0,33.0,64.0,Normandie,"Droit, Éco & Gestion",52.64633617574794,Standard,Majorité Féminine,1
2012,Gestion,Normandie,86.0,70.0,1770.0,28.0,64.0,Normandie,"Droit, Éco & Gestion",40.58678999855471,Standard,Majorité Féminine,1
2012,Gestion,Créteil,79.0,73.0,1900.0,59.0,71.0,Île-de-France,"Droit, Éco & Gestion",37.19034542563954,Standard,Majorité Féminine,2
2012,"Lettres, langues, arts",Créteil,85.0,62.0,1600.0,25.0,71.0,Île-de-France,"Arts, Lettres & Langues",34.051163462928166,Standard,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Créteil,84.0,80.0,2030.0,75.0,33.0,Île-de-France,Sciences & Tech,46.76687382569735,Élevée,Majorité Masculine,2
2012,Sciences de l'ingénieur,Créteil,96.0,89.0,2260.0,78.0,35.0,Île-de-France,Sciences & Tech,67.11952594305535,Élevée,Majorité Masculine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Versailles,89.0,71.0,2000.0,61.0,69.0,Île-de-France,"Droit, Éco & Gestion",51.20971238618297,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Versailles,91.0,41.0,1600.0,36.0,76.0,Île-de-France,Sciences Humaines & Sociales,40.53764994941466,Standard,Majorité Féminine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Amiens,90.0,80.0,1840.0,41.0,46.0,Hauts-de-France,"Droit, Éco & Gestion",47.15710362769187,Standard,Mixte,1
2012,Ensemble sciences humaines et sociales,Amiens,94.0,64.0,1800.0,58.0,60.0,Hauts-de-France,Sciences Humaines & Sociales,50.198005492123144,Standard,Majorité Féminine,1
2012,Ensemble sciences humaines et sociales,Amiens,92.0,53.0,1700.0,62.0,60.0,Hauts-de-France,Sciences Humaines & Sociales,44.82728718022836,Standard,Majorité Féminine,1
2012,Information communication,Amiens,96.0,73.0,1900.0,66.0,32.0,Hauts-de-France,"Arts, Lettres & Langues",55.568723804017914,Élevée,Majorité Masculine,1
2012,Information communication,Nice,97.0,73.0,1800.0,40.0,43.0,Provence-Alpes-Côte d'Azur,"Arts, Lettres & Langues",53.441248735366386,Standard,Mixte,1
2012,Gestion,Limoges,95.0,82.0,1740.0,39.0,59.0,Nouvelle-Aquitaine,"Droit, Éco & Gestion",49.35395288336465,Standard,Mixte,1
2012,Masters enseignement,Versailles,100.0,95.0,1880.0,89.0,65.0,Île-de-France,Enseignement,59.25133689839572,Excellente,Majorité Féminine,2
2012,Masters enseignement,Versailles,100.0,93.0,1800.0,87.0,65.0,Île-de-France,Enseignement,56.68449197860963,Excellente,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Versailles,92.0,74.0,2100.0,78.0,54.0,Île-de-France,Sciences & Tech,57.661511779158836,Élevée,Mixte,2
2012,"Autres sciences, technologies et santé",Versailles,94.0,76.0,2180.0,70.0,68.0,Île-de-France,Sciences & Tech,62.39051886110709,Élevée,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Versailles,88.0,74.0,2150.0,79.0,15.0,Île-de-France,Sciences & Tech,54.94146552970083,Élevée,Majorité Masculine,2
2012,"Ensemble sciences, technologies et santé",Versailles,86.0,83.0,2110.0,79.0,15.0,Île-de-France,Sciences & Tech,51.495880907645606,Élevée,Majorité Masculine,2
2012,"Autres formations juridiques, économiques et de gestion",Versailles,83.0,80.0,2230.0,77.0,50.0,Île-de-France,"Droit, Éco & Gestion",52.10290504408152,Élevée,Mixte,2
2012,Information communication,Versailles,98.0,71.0,1520.0,38.0,90.0,Île-de-France,"Arts, Lettres & Langues",45.53837259719613,Standard,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Versailles,93.0,88.0,1900.0,62.0,37.0,Île-de-France,Sciences & Tech,52.325480560774686,Standard,Majorité Masculine,2
2012,"Ensemble formations juridiques, économiques et de gestion",Créteil,90.0,63.0,2060.0,60.0,63.0,Île-de-France,"Droit, Éco & Gestion",54.21592715710363,Standard,Majorité Féminine,2
2012,Ensemble sciences humaines et sociales,Créteil,92.0,67.0,1970.0,76.0,65.0,Île-de-France,Sciences Humaines & Sociales,53.49038878450643,Élevée,Majorité Féminine,2
2012,"Ensemble sciences, technologies et santé",Créteil,94.0,80.0,2000.0,66.0,55.0,Île-de-France,Sciences & Tech,56.615117791588375,Élevée,Mixte,2
2012,"Ensemble sciences, technologies et santé",Créteil,84.0,71.0,1940.0,68.0,55.0,Île-de-France,Sciences & Tech,43.879173290938,Élevée,Mixte,2
2012,"Ensemble formations juridiques, économiques et de gestion",Versailles,95.0,86.0,2330.0,82.0,65.0,Île-de-France,"Droit, Éco & Gestion",68.28443416678711,Excellente,Majorité Féminine,2
2012,Droit,Versailles,97.0,83.0,2180.0,82.0,81.0,Île-de-France,"Droit, Éco & Gestion",65.63376210435035,Excellente,Majorité Féminine,2
2012,Gestion,Versailles,94.0,86.0,2370.0,79.0,59.0,Île-de-France,"Droit, Éco & Gestion",68.48677554559907,Élevée,Mixte,2
2012,Masters enseignement,La Réunion,93.0,85.0,2530.0,80.0,86.0,La Réunion,Enseignement,72.53938430409019,Excellente,Majorité Féminine,3
2013,Ensemble sciences humaines et sociales,Dijon,88.0,53.0,1500.0,40.0,82.0,Bourgogne-Franche-Comté,Sciences Humaines & Sociales,34.08585055643879,Standard,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Besançon,89.0,65.0,1510.0,27.0,57.0,Bourgogne-Franche-Comté,"Droit, Éco & Gestion",35.487787252493135,Standard,Mixte,1
2013,Droit,Rennes,88.0,71.0,1820.0,50.0,72.0,Bretagne,"Droit, Éco & Gestion",44.353230235583176,Standard,Majorité Féminine,0
2013,Gestion,Rennes,92.0,68.0,1700.0,40.0,53.0,Bretagne,"Droit, Éco & Gestion",44.82728718022836,Standard,Mixte,0
2013,"Ensemble sciences, technologies et santé",Rennes,89.0,71.0,2000.0,76.0,33.0,Bretagne,Sciences & Tech,51.20971238618297,Élevée,Majorité Masculine,0
2013,"Ensemble sciences, technologies et santé",Toulouse,100.0,91.0,1900.0,93.0,19.0,Occitanie,Sciences & Tech,59.893048128342244,Excellente,Majorité Masculine,1
2013,Informatique,Toulouse,100.0,91.0,1900.0,93.0,19.0,Occitanie,Sciences & Tech,59.893048128342244,Excellente,Majorité Masculine,1
2013,Masters enseignement,Toulouse,96.0,94.0,1700.0,88.0,82.0,Occitanie,Enseignement,49.15161150455268,Excellente,Majorité Féminine,1
2013,Masters enseignement,Toulouse,98.0,93.0,1700.0,89.0,82.0,Occitanie,Enseignement,51.313773666714845,Excellente,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Toulouse,82.0,56.0,1500.0,27.0,76.0,Occitanie,"Droit, Éco & Gestion",27.599364069952305,Standard,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Toulouse,81.0,68.0,1580.0,29.0,76.0,Occitanie,"Droit, Éco & Gestion",29.08512790865732,Standard,Majorité Féminine,1
2013,"Lettres, langues, arts",Toulouse,81.0,55.0,1380.0,37.0,74.0,Occitanie,"Arts, Lettres & Langues",22.66801560919208,Standard,Majorité Féminine,1
2013,Psychologie,Toulouse,86.0,62.0,1580.0,81.0,90.0,Occitanie,Sciences Humaines & Sociales,34.49053331406272,Standard,Majorité Féminine,1
2013,Information communication,Toulouse,96.0,87.0,2100.0,75.0,42.0,Occitanie,"Arts, Lettres & Langues",61.98583610348316,Élevée,Mixte,1
2013,Sciences de la vie et de la terre,Toulouse,77.0,36.0,1590.0,56.0,62.0,Occitanie,Sciences & Tech,25.081659199306262,Standard,Majorité Féminine,1
2013,Sciences de l'ingénieur,Toulouse,89.0,71.0,1970.0,82.0,20.0,Occitanie,Sciences & Tech,50.247145541263194,Élevée,Majorité Masculine,1
2013,Sciences de l'ingénieur,Toulouse,92.0,90.0,2020.0,83.0,20.0,Occitanie,Sciences & Tech,55.094666859372744,Excellente,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Montpellier,80.0,48.0,1580.0,14.0,69.0,Occitanie,"Droit, Éco & Gestion",28.00404682757624,Standard,Majorité Féminine,0
2013,"Lettres, langues, arts",Montpellier,82.0,63.0,1490.0,45.0,77.0,Occitanie,"Arts, Lettres & Langues",27.278508454979043,Standard,Majorité Féminine,0
2013,Ensemble sciences humaines et sociales,Montpellier,74.0,39.0,1490.0,38.0,71.0,Occitanie,Sciences Humaines & Sociales,18.629859806330394,Standard,Majorité Féminine,0
2013,Autres sciences humaines et sociales,Montpellier,80.0,51.0,1600.0,40.0,63.0,Occitanie,Sciences Humaines & Sociales,28.645758057522762,Standard,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Montpellier,87.0,73.0,1850.0,61.0,56.0,Occitanie,"Droit, Éco & Gestion",44.23471599942188,Standard,Mixte,0
2013,Masters enseignement,Rennes,98.0,93.0,1760.0,94.0,68.0,Bretagne,Enseignement,53.23890735655442,Excellente,Majorité Féminine,0
2013,Gestion,Rennes,94.0,76.0,1910.0,54.0,58.0,Bretagne,"Droit, Éco & Gestion",53.72741725682902,Standard,Mixte,0
2013,"Ensemble sciences, technologies et santé",Rennes,87.0,74.0,1920.0,78.0,42.0,Bretagne,Sciences & Tech,46.48070530423472,Élevée,Mixte,0
2013,Informatique,Rennes,99.0,93.0,1980.0,98.0,16.0,Bretagne,Sciences & Tech,61.37881196704726,Excellente,Majorité Masculine,0
2013,Masters enseignement,Rennes,99.0,90.0,1750.0,67.0,67.0,Bretagne,Enseignement,53.99913282266223,Élevée,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Orléans-Tours,91.0,76.0,1880.0,61.0,57.0,Centre-Val de Loire,"Droit, Éco & Gestion",49.521607168665994,Standard,Mixte,1
2013,Gestion,Orléans-Tours,95.0,88.0,1940.0,57.0,53.0,Centre-Val de Loire,"Droit, Éco & Gestion",55.771065182829894,Standard,Mixte,1
2013,"Ensemble sciences, technologies et santé",Orléans-Tours,74.0,46.0,1640.0,68.0,55.0,Centre-Val de Loire,Sciences & Tech,23.442694030929324,Standard,Mixte,1
2013,Masters enseignement,Grenoble,94.0,95.0,1690.0,81.0,85.0,Auvergne-Rhône-Alpes,Enseignement,46.66859372741726,Excellente,Majorité Féminine,1
2013,"Lettres, langues, arts",Grenoble,94.0,57.0,1650.0,56.0,85.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",45.38517126752421,Standard,Majorité Féminine,1
2013,Autres sciences humaines et sociales,Grenoble,80.0,34.0,1520.0,33.0,73.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,26.07891313773667,Standard,Majorité Féminine,1
2013,Gestion,Nantes,91.0,72.0,2000.0,60.0,56.0,Pays de la Loire,"Droit, Éco & Gestion",53.37187454834513,Standard,Mixte,0
2013,Ensemble sciences humaines et sociales,Nantes,77.0,38.0,1400.0,39.0,73.0,Pays de la Loire,Sciences Humaines & Sociales,18.985402514814282,Standard,Majorité Féminine,0
2013,"Ensemble sciences, technologies et santé",Nantes,85.0,67.0,1860.0,65.0,35.0,Pays de la Loire,Sciences & Tech,42.39340945223298,Élevée,Majorité Masculine,0
2013,"Ensemble sciences, technologies et santé",Reims,82.0,65.0,1730.0,56.0,35.0,Grand Est,Sciences & Tech,34.97904321433734,Standard,Majorité Masculine,1
2013,Masters enseignement,Nancy-Metz,94.0,86.0,1700.0,80.0,81.0,Grand Est,Enseignement,46.98944934239052,Excellente,Majorité Féminine,1
2013,Droit,Nancy-Metz,93.0,79.0,1900.0,52.0,67.0,Grand Est,"Droit, Éco & Gestion",52.325480560774686,Standard,Majorité Féminine,1
2013,"Lettres, langues, arts",Nancy-Metz,87.0,67.0,1740.0,50.0,81.0,Grand Est,"Arts, Lettres & Langues",40.705304234716,Standard,Majorité Féminine,1
2013,Autres sciences humaines et sociales,Lille,88.0,50.0,1750.0,56.0,64.0,Hauts-de-France,Sciences Humaines & Sociales,42.10724093077034,Standard,Majorité Féminine,1
2013,Sciences de l'ingénieur,Lille,84.0,65.0,2000.0,66.0,23.0,Hauts-de-France,Sciences & Tech,45.80430698077757,Élevée,Majorité Masculine,1
2013,Informatique,Lille,98.0,91.0,2070.0,97.0,9.0,Hauts-de-France,Sciences & Tech,63.18543142072555,Excellente,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Lille,95.0,82.0,1880.0,50.0,61.0,Hauts-de-France,"Droit, Éco & Gestion",53.84593149299032,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Lille,94.0,69.0,1800.0,61.0,61.0,Hauts-de-France,Sciences & Tech,50.198005492123144,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Lille,81.0,66.0,1850.0,54.0,30.0,Hauts-de-France,Sciences & Tech,37.748229512935396,Standard,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Lille,86.0,70.0,1520.0,27.0,61.0,Hauts-de-France,"Droit, Éco & Gestion",32.565399624223154,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Lille,89.0,86.0,2000.0,71.0,22.0,Hauts-de-France,Sciences & Tech,51.20971238618297,Élevée,Majorité Masculine,1
2013,Droit,Clermont-Ferrand,88.0,70.0,1700.0,33.0,65.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",40.50296285590404,Standard,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Montpellier,87.0,68.0,1570.0,32.0,63.0,Occitanie,"Droit, Éco & Gestion",35.25075878017054,Standard,Majorité Féminine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Strasbourg,90.0,80.0,2140.0,70.0,56.0,Grand Est,"Droit, Éco & Gestion",56.78277207688973,Élevée,Mixte,1
2013,Droit,Strasbourg,84.0,59.0,1800.0,59.0,60.0,Grand Est,"Droit, Éco & Gestion",39.38719468131233,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Strasbourg,92.0,71.0,2000.0,74.0,39.0,Grand Est,Sciences & Tech,54.452955629426214,Élevée,Majorité Masculine,1
2013,Sciences de la vie et de la terre,Strasbourg,87.0,47.0,1700.0,63.0,52.0,Grand Est,Sciences & Tech,39.42188177482295,Standard,Mixte,1
2013,Sciences de l'ingénieur,Strasbourg,79.0,73.0,2110.0,82.0,24.0,Grand Est,Sciences & Tech,43.92831334007805,Élevée,Majorité Masculine,1
2013,Sciences de l'ingénieur,Strasbourg,93.0,76.0,2200.0,81.0,24.0,Grand Est,Sciences & Tech,61.95114900997254,Élevée,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Strasbourg,95.0,82.0,1840.0,48.0,55.0,Grand Est,"Droit, Éco & Gestion",52.56250903309727,Standard,Mixte,1
2013,"Ensemble sciences, technologies et santé",Lyon,86.0,63.0,1930.0,73.0,50.0,Auvergne-Rhône-Alpes,Sciences & Tech,45.7204798381269,Standard,Mixte,1
2013,Droit,Lyon,89.0,71.0,1790.0,44.0,68.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",44.471744471744465,Standard,Majorité Féminine,1
2013,Économie,Lyon,86.0,72.0,1730.0,45.0,58.0,Auvergne-Rhône-Alpes,Autres disciplines,39.30336753866166,Standard,Mixte,1
2013,Gestion,Lyon,94.0,80.0,2020.0,52.0,36.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",57.256829021534905,Standard,Majorité Masculine,1
2013,Gestion,Lyon,100.0,94.0,2100.0,63.0,36.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",66.31016042780749,Standard,Majorité Masculine,1
2013,"Lettres, langues, arts",Lyon,92.0,62.0,1600.0,42.0,76.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",41.61873103049574,Standard,Majorité Féminine,1
2013,Psychologie,Lyon,92.0,59.0,1610.0,86.0,86.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,41.939586645469,Standard,Majorité Féminine,1
2013,Information communication,Lyon,78.0,47.0,1540.0,34.0,73.0,Auvergne-Rhône-Alpes,"Arts, Lettres & Langues",24.55846220552103,Standard,Majorité Féminine,1
2013,Autres sciences humaines et sociales,Lyon,82.0,55.0,1550.0,46.0,75.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,29.203642144818616,Standard,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Lyon,94.0,85.0,2100.0,63.0,60.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",59.823673941321,Standard,Majorité Féminine,1
2013,Gestion,Lyon,89.0,77.0,1970.0,51.0,56.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",50.247145541263194,Standard,Mixte,1
2013,Ensemble sciences humaines et sociales,Lyon,83.0,45.0,1600.0,32.0,63.0,Auvergne-Rhône-Alpes,Sciences Humaines & Sociales,31.889001300766008,Standard,Majorité Féminine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Nantes,88.0,65.0,1500.0,20.0,52.0,Pays de la Loire,"Droit, Éco & Gestion",34.08585055643879,Standard,Mixte,0
2013,"Ensemble sciences, technologies et santé",Nantes,95.0,77.0,1870.0,78.0,31.0,Pays de la Loire,Sciences & Tech,53.525075878017056,Élevée,Majorité Masculine,0
2013,"Ensemble formations juridiques, économiques et de gestion",Grenoble,92.0,73.0,1830.0,35.0,60.0,Auvergne-Rhône-Alpes,"Droit, Éco & Gestion",48.99841017488077,Standard,Majorité Féminine,1
2013,"Ensemble sciences, technologies et santé",Grenoble,88.0,60.0,1800.0,65.0,23.0,Auvergne-Rhône-Alpes,Sciences & Tech,43.71151900563666,Standard,Majorité Masculine,1
2013,"Ensemble formations juridiques, économiques et de gestion",Paris,90.0,66.0,2180.0,76.0,62.0,Île-de-France,"Droit, Éco & Gestion",58.06619453678277,Élevée,Majorité Féminine,2
2013,Gestion,Paris,93.0,86.0,2500.0,83.0,59.0,Île-de-France,"Droit, Éco & Gestion",71.5768174591704,Excellente,Mixte,2
2013,Histoire-géographie,Paris,84.0,46.0,2000.0,66.0,70.0,Île-de-France,Sciences Humaines & Sociales,45.80430698077757,Standard,Majorité Féminine,2
2013,Droit,Paris,85.0,85.0,2370.0,91.0,59.0,Île-de-France,"Droit, Éco & Gestion",58.75704581586935,Excellente,Mixte,2
2013,"Lettres, langues, arts",Paris,86.0,61.0,1600.0,45.0,82.0,Île-de-France,"Arts, Lettres & Langues",35.132244544009254,Standard,Majorité Féminine,2
2013,Ensemble sciences humaines et sociales,Paris,93.0,46.0,1600.0,39.0,83.0,Île-de-France,Sciences Humaines & Sociales,42.69981211157682,Standard,Majorité Féminine,2
2013,Information communication,Paris,97.0,50.0,1620.0,34.0,87.0,Île-de-France,"Arts, Lettres & Langues",47.665847665847664,Standard,Majorité Féminine,2
2013,"Lettres, langues, arts",Paris,91.0,70.0,1770.0,52.0,82.0,Île-de-France,"Arts, Lettres & Langues",45.99219540396011,Standard,Majorité Féminine,2
2013,Sciences de la vie et de la terre,Paris,77.0,44.0,1670.0,65.0,66.0,Île-de-France,Sciences & Tech,27.648504119092355,Standard,Majorité Féminine,2
2013,Sciences fondamentales,Paris,69.0,65.0,2150.0,84.0,40.0,Île-de-France,Sciences & Tech,34.40092498916029,Élevée,Mixte,2
